Year,Team,Name,G,Min,Pts,PPG,FGM,FGA,FGP,FTM,FTA,FTP,3PM,3PA,3PP,REB,RPG,AST,APG,STL,BLK,TO,MPPS,OEPM,DEPM
2002,PHO,Jake Tsakalidis,33,543,161,4.9,61,135,.452,39,58,.672,0,0,.000,122,3.7,13,0.4,6,17,26,0.138,0.0517,0.0387
2002,PHO,Tom Gugliotta,27,447,129,4.8,60,132,.455,9,9,1.000,0,1,.000,100,3.7,31,1.1,14,5,31,0.1136,0.0449,0.0323
2002,PHO,Bo Outlaw,80,1800,378,4.7,153,278,.550,72,116,.621,0,2,.000,368,4.6,112,1.4,50,71,76,0.4573,0.159,0.1351
2002,PHO,Scott Williams,69,872,273,4.0,120,292,.411,33,42,.786,0,2,.000,193,2.8,22,0.3,27,21,32,0.2215,0.0822,0.066
2002,PHO,Jake Voskuhl,65,947,248,3.8,92,163,.564,64,96,.667,0,0,.000,225,3.5,36,0.6,18,29,48,0.2406,0.0877,0.0732
2002,PHO,Dan Langhi,60,541,183,3.1,81,202,.401,12,20,.600,9,31,.290,87,1.5,21,0.4,15,6,16,0.1374,0.0575,0.0297
2002,PHO,Randy Brown,32,262,41,1.3,16,43,.372,9,12,.750,0,0,.000,26,0.8,35,1.1,17,2,17,0.0666,0.0284,0.0137
2002,PHO,Alton Ford,11,31,7,0.6,3,9,.333,1,3,.333,0,0,.000,6,0.5,1,0.1,0,0,2,0.0079,0.0021,0.0015
2002,POR,Rasheed Wallace,74,2684,1340,18.1,515,1094,.471,200,272,.735,110,307,.358,548,7.4,153,2.1,70,77,140,0.6819,0.4431,0.1904
2002,POR,Bonzi Wells,75,2396,1138,15.2,437,990,.441,226,313,.722,38,130,.292,394,5.3,246,3.3,123,18,215,0.6087,0.4325,0.1527
2002,POR,Derek Anderson,76,2556,1057,13.9,355,832,.427,231,269,.859,116,331,.350,264,3.5,325,4.3,90,16,128,0.6494,0.4805,0.1065
2002,POR,Scottie Pippen,64,1911,689,10.8,265,597,.444,121,148,.818,38,133,.286,278,4.3,285,4.5,105,25,164,0.4855,0.327,0.1186
2002,POR,Zachary Randolph,77,1301,650,8.4,264,515,.513,122,161,.758,0,5,.000,343,4.5,41,0.5,42,14,62,0.3305,0.2038,0.1076
2002,POR,Ruben Patterson,78,1655,649,8.3,254,516,.492,138,220,.627,3,20,.150,264,3.4,101,1.3,73,29,117,0.4205,0.228,0.1041
2002,POR,Dale Davis,78,2282,579,7.4,237,438,.541,105,166,.633,0,0,.000,564,7.2,94,1.2,51,70,71,0.5798,0.2095,0.185
2002,POR,Damon Stoudamire,59,1315,409,6.9,156,415,.376,53,67,.791,44,114,.386,155,2.6,204,3.5,39,6,82,0.3341,0.2132,0.0561
2002,POR,Arvydas Sabonis,78,1209,476,6.1,172,361,.476,129,164,.787,3,6,.500,335,4.3,142,1.8,61,49,75,0.3072,0.2159,0.1239
2002,POR,Jeff McInnis,75,1311,432,5.8,188,423,.444,50,67,.746,6,35,.171,97,1.3,170,2.3,21,2,75,0.3331,0.2006,0.0333
2002,POR,Antonio Daniels,67,872,251,3.7,84,186,.452,65,76,.855,18,59,.305,72,1.1,85,1.3,33,9,32,0.2215,0.1207,0.0337
2002,POR,Qyntel Woods,53,334,128,2.4,59,118,.500,7,20,.350,3,9,.333,53,1.0,12,0.2,15,1,23,0.0849,0.0353,0.0195
2002,POR,Charles Smith,3,13,5,1.7,1,4,.250,3,4,.750,0,1,.000,0,0.0,1,0.3,1,0,1,0.0033,0.0023,0.0004
2002,POR,Chris Dudley,3,11,0,0.0,0,1,.000,0,0,.000,0,0,.000,2,0.7,0,0.0,0,0,0,0.0028,0,0.0005
2002,POR,Ruben Boumtje-Boumtje,2,5,0,0.0,0,1,.000,0,0,.000,0,0,.000,1,0.5,1,0.5,1,0,0,0.0013,0.0006,0.0007
2002,SAC,Chris Webber,67,2622,1542,23.0,661,1433,.461,215,354,.607,5,21,.238,704,10.5,364,5.4,106,88,215,0.6662,0.5999,0.2472
2002,SAC,Peja Stojakovic,72,2450,1380,19.2,497,1034,.481,231,264,.875,155,406,.382,397,5.5,141,2.0,72,5,101,0.6225,0.4643,0.1299
2002,SAC,Mike Bibby,55,1835,875,15.9,329,700,.470,161,187,.861,56,137,.409,147,2.7,285,5.2,72,8,127,0.4662,0.3939,0.0673
2002,SAC,Bobby Jackson,59,1676,895,15.2,340,732,.464,126,149,.846,89,235,.379,219,3.7,182,3.1,71,3,106,0.4258,0.3365,0.0836
2002,SAC,Vlade Divac,80,2384,795,9.9,305,655,.466,179,251,.713,6,25,.240,574,7.2,274,3.4,83,105,152,0.6057,0.3655,0.2108
2002,SAC,Doug Christie,80,2710,748,9.4,267,557,.479,141,174,.810,73,185,.395,342,4.3,376,4.7,180,37,144,0.6885,0.4042,0.1672
2002,SAC,Jim Jackson,63,1309,487,7.7,204,462,.442,47,55,.855,32,71,.451,262,4.2,118,1.9,31,4,80,0.3326,0.1828,0.0797
2002,SAC,Keon Clark,80,1780,536,6.7,226,451,.501,84,128,.656,0,4,.000,451,5.6,80,1.0,38,150,94,0.4522,0.1794,0.1767
2002,SAC,Hidayet Turkoglu,67,1175,447,6.7,165,391,.422,88,110,.800,29,78,.372,188,2.8,87,1.3,25,12,50,0.2985,0.1729,0.0611
2002,SAC,Gerald Wallace,47,571,220,4.7,90,183,.492,39,74,.527,1,4,.250,128,2.7,23,0.5,23,15,44,0.1451,0.0678,0.0461
2002,SAC,Damon Jones,49,709,224,4.6,80,210,.381,20,27,.741,44,121,.364,70,1.4,80,1.6,18,4,23,0.1801,0.1019,0.0259
2002,SAC,Scot Pollard,23,325,103,4.5,40,87,.460,23,38,.605,0,0,.000,106,4.6,6,0.3,13,15,15,0.0826,0.0316,0.0367
2002,SAC,Lawrence Funderburke,27,229,74,2.7,32,72,.444,10,17,.588,0,0,.000,55,2.0,8,0.3,1,11,6,0.0582,0.0244,0.0179
2002,SAC,Mateen Cleaves,12,55,16,1.3,6,23,.261,3,4,.750,1,1,1.000,8,0.7,10,0.8,2,0,14,0.014,0.007,0.0028
2002,SAS,Tim Duncan,81,3181,1884,23.3,714,1392,.513,450,634,.710,6,22,.273,1043,12.9,316,3.9,55,237,248,0.8082,0.7106,0.3612
2002,SAS,Tony Parker,82,2774,1269,15.5,484,1043,.464,219,290,.755,82,243,.337,216,2.6,432,5.3,71,4,198,0.7048,0.5747,0.0832
2002,SAS,Stephen Jackson,80,2254,946,11.8,356,818,.435,139,183,.760,95,297,.320,286,3.6,183,2.3,125,30,176,0.5727,0.3356,0.1298
2002,SAS,Malik Rose,79,1933,822,10.4,289,630,.459,242,306,.791,2,5,.400,506,6.4,124,1.6,57,40,170,0.4911,0.298,0.163
2002,SAS,David Robinson,64,1676,546,8.5,197,420,.469,152,214,.710,0,0,.000,508,7.9,61,1.0,52,111,83,0.4258,0.1911,0.1841
2002,SAS,Emmanuel Ginobili,69,1431,525,7.6,174,397,.438,126,171,.737,51,148,.345,161,2.3,138,2.0,96,17,100,0.3636,0.2189,0.0829
2002,SAS,Bruce Bowen,82,2566,583,7.1,223,479,.466,36,89,.404,101,229,.441,239,2.9,113,1.4,66,42,72,0.6519,0.2036,0.0992
2002,SAS,Steve Smith,53,1032,360,6.8,113,291,.388,95,114,.833,39,118,.331,99,1.9,70,1.3,28,9,43,0.2622,0.1447,0.0387
2002,SAS,Speedy Claxton,30,471,173,5.8,67,145,.462,39,57,.684,0,11,.000,56,1.9,75,2.5,22,7,35,0.1197,0.0879,0.0248
2002,SAS,Kevin Willis,71,840,297,4.2,123,257,.479,51,83,.614,0,2,.000,226,3.2,24,0.3,20,20,60,0.2134,0.0869,0.0714
2002,SAS,Steve Kerr,75,952,299,4.0,110,256,.430,30,34,.882,49,124,.395,60,0.8,70,0.9,27,3,35,0.2419,0.1147,0.0265
2002,SAS,Danny Ferry,64,601,119,1.9,44,124,.355,10,13,.769,21,60,.350,75,1.2,21,0.3,7,9,27,0.1527,0.0379,0.0246
2002,SAS,Devin Brown,7,22,12,1.7,5,10,.500,2,2,1.000,0,0,.000,7,1.0,2,0.3,0,0,5,0.0056,0.0034,0.0018
2002,SAS,Anthony Goldwire,10,51,12,1.2,5,18,.278,0,2,.000,2,8,.250,3,0.3,3,0.3,3,0,2,0.013,0.0043,0.0019
2002,SAS,Mengke Bateer,12,46,9,0.8,4,17,.235,0,2,.000,1,3,.333,10,0.8,4,0.3,0,0,6,0.0117,0.0031,0.0025
2002,SEA,Ray Allen,29,1197,710,24.5,247,560,.441,138,150,.920,78,222,.351,163,5.6,170,5.9,46,3,81,0.3041,0.292,0.0599
2002,SEA,Rashard Lewis,77,3044,1396,18.1,519,1149,.452,283,345,.820,75,217,.346,503,6.5,133,1.7,99,35,143,0.7734,0.4663,0.1766
2002,SEA,Desmond Mason,52,1811,732,14.1,291,667,.436,134,181,.740,16,55,.291,335,6.4,95,1.8,47,21,74,0.4601,0.2555,0.1097
2002,SEA,Brent Barry,75,2480,774,10.3,264,577,.458,128,161,.795,118,293,.403,301,4.0,384,5.1,113,15,142,0.6301,0.4126,0.1243
2002,SEA,Vladimir Radmanovic,72,1910,724,10.1,274,668,.410,72,102,.706,104,293,.355,323,4.5,97,1.3,64,22,100,0.4853,0.2323,0.1134
2002,SEA,Predrag Drobnjak,82,1984,771,9.4,325,789,.412,91,115,.791,30,85,.353,320,3.9,86,1.0,48,38,65,0.5041,0.2517,0.1117
2002,SEA,Kevin Ollie,29,770,231,8.0,82,186,.441,66,87,.759,1,1,1.000,83,2.9,110,3.8,32,1,36,0.1956,0.1292,0.0336
2002,SEA,Kenny Anderson,38,689,233,6.1,102,232,.440,29,35,.829,0,5,.000,87,2.3,121,3.2,40,1,33,0.1751,0.1274,0.0377
2002,SEA,Jerome James,51,766,276,5.4,111,232,.478,54,92,.587,0,0,.000,216,4.2,27,0.5,12,82,75,0.1946,0.0802,0.0855
2002,SEA,Vitaly Potapenko,26,403,104,4.0,41,93,.441,22,29,.759,0,0,.000,89,3.4,4,0.2,9,8,25,0.1024,0.028,0.0286
2002,SEA,Elden Campbell,15,184,48,3.2,16,48,.333,16,21,.762,0,0,.000,39,2.6,9,0.6,9,8,8,0.0467,0.0194,0.0159
2002,SEA,Reggie Evans,67,1365,212,3.2,66,140,.471,80,154,.519,0,0,.000,445,6.6,34,0.5,38,11,52,0.3468,0.0804,0.131
2002,SEA,Calvin Booth,47,575,138,2.9,52,119,.437,34,47,.723,0,2,.000,109,2.3,12,0.3,11,33,22,0.1461,0.045,0.0424
2002,SEA,Ansu Sesay,45,448,94,2.1,41,107,.383,12,21,.571,0,0,.000,73,1.6,23,0.5,14,5,25,0.1138,0.0337,0.0255
2002,SEA,Ronald Murray,2,20,4,2.0,2,5,.400,0,0,.000,0,1,.000,3,1.5,2,1.0,0,0,4,0.0051,0.0011,0.0008
2002,SEA,Joseph Forte,17,86,24,1.4,10,35,.286,4,6,.667,0,3,.000,11,0.6,11,0.6,4,0,10,0.0218,0.0108,0.0043
2002,TOR,Vince Carter,43,1471,884,20.6,355,760,.467,129,160,.806,45,131,.344,188,4.4,143,3.3,48,41,74,0.3737,0.3203,0.0791
2002,TOR,Voshon Lenard,63,1929,898,14.3,325,809,.402,156,194,.804,92,252,.365,212,3.4,144,2.3,59,21,103,0.4901,0.3239,0.083
2002,TOR,Morris Peterson,82,2949,1153,14.1,421,1073,.392,195,247,.789,116,344,.337,363,4.4,188,2.3,88,32,128,0.7492,0.4174,0.1359
2002,TOR,Antonio Davis,53,1894,738,13.9,261,641,.407,216,280,.771,0,0,.000,437,8.2,131,2.5,23,62,118,0.4812,0.2873,0.1395
2002,TOR,Alvin Williams,78,2638,1027,13.2,396,905,.438,187,239,.782,48,146,.329,245,3.1,416,5.3,111,21,128,0.6702,0.5137,0.1112
2002,TOR,Jerome Williams,71,2346,691,9.7,267,535,.499,156,281,.555,1,6,.167,650,9.2,95,1.3,116,26,98,0.596,0.2446,0.2176
2002,TOR,Lindsey Hunter,29,673,280,9.7,106,302,.351,34,47,.723,34,107,.318,59,2.0,71,2.4,35,5,57,0.171,0.1059,0.0299
2002,TOR,Rafer Alston,47,980,366,7.8,139,335,.415,37,54,.685,51,130,.392,107,2.3,192,4.1,38,15,86,0.249,0.1903,0.0464
2002,TOR,Jelani McCoy,67,1367,457,6.8,194,395,.491,69,126,.548,0,0,.000,355,5.3,43,0.6,28,60,96,0.3473,0.1338,0.1199
2002,TOR,Damone Brown,5,115,28,5.6,11,35,.314,6,8,.750,0,2,.000,15,3.0,3,0.6,1,0,6,0.0292,0.0088,0.0042
2002,TOR,Mamadou Ndiaye,22,364,120,5.5,43,96,.448,34,47,.723,0,0,.000,82,3.7,7,0.3,8,32,21,0.0925,0.0378,0.0341
2002,TOR,Michael Bradley,67,1314,338,5.0,151,314,.481,35,67,.522,1,6,.167,409,6.1,67,1.0,16,32,76,0.3338,0.1137,0.1202
2002,TOR,Greg Foster,29,539,121,4.2,47,122,.385,26,32,.813,1,4,.250,102,3.5,13,0.4,1,9,30,0.1369,0.0371,0.0291
2002,TOR,Chris Jefferies,51,666,197,3.9,75,194,.387,29,43,.674,18,54,.333,59,1.2,22,0.4,19,16,45,0.1692,0.0586,0.0273
2002,TOR,Nate Huffman,7,76,23,3.3,9,25,.360,5,8,.625,0,0,.000,23,3.3,5,0.7,1,3,3,0.0193,0.0092,0.0072
2002,TOR,Art Long,7,80,20,2.9,9,25,.360,1,5,.200,1,2,.500,20,2.9,4,0.6,3,3,11,0.0203,0.0048,0.0072
2002,TOR,Jermaine Jackson,24,286,66,2.8,21,68,.309,23,27,.852,1,9,.111,25,1.0,39,1.6,9,3,19,0.0727,0.0401,0.0107
2002,TOR,Maceo Baston,16,106,40,2.5,15,25,.600,10,12,.833,0,0,.000,23,1.4,0,0.0,4,11,6,0.0269,0.0112,0.0108
2002,TOR,Zendon Hamilton,3,12,6,2.0,2,5,.400,2,2,1.000,0,0,.000,4,1.3,0,0.0,1,0,1,0.003,0.0018,0.0014
2002,UTA,Karl Malone,81,2936,1667,20.6,595,1289,.462,474,621,.763,3,14,.214,628,7.8,379,4.7,136,31,210,0.7459,0.7072,0.2212
2002,UTA,Matt Harpring,78,2557,1370,17.6,521,1020,.511,262,331,.792,66,160,.413,514,6.6,133,1.7,73,17,160,0.6496,0.45,0.1638
2002,UTA,Andrei Kirilenko,80,2213,963,12.0,315,642,.491,296,370,.800,37,114,.325,420,5.3,138,1.7,118,175,136,0.5622,0.3642,0.2072
2002,UTA,John Stockton,82,2275,884,10.8,309,640,.483,237,287,.826,29,80,.363,201,2.5,629,7.7,137,16,182,0.578,0.5981,0.1084
2002,UTA,Calbert Cheaney,81,2351,700,8.6,325,651,.499,40,69,.580,10,25,.400,284,3.5,163,2.0,65,13,108,0.5973,0.2537,0.1011
2002,UTA,Scott Padgett,82,1321,466,5.7,170,423,.402,81,107,.757,45,133,.338,272,3.3,86,1.0,41,24,70,0.3356,0.1703,0.0923
2002,UTA,Jarron Collins,22,421,120,5.5,38,86,.442,44,62,.710,0,1,.000,60,2.7,14,0.6,5,6,19,0.107,0.0449,0.0191
2002,UTA,Greg Ostertag,81,1926,438,5.4,169,326,.518,100,196,.510,0,0,.000,503,6.2,55,0.7,20,147,104,0.4893,0.1417,0.1821
2002,UTA,Mark Jackson,82,1467,382,4.7,147,369,.398,61,80,.763,27,95,.284,176,2.1,375,4.6,48,3,152,0.3727,0.2883,0.064
2002,UTA,Tony Massenburg,58,792,273,4.7,104,232,.448,65,84,.774,0,0,.000,156,2.7,17,0.3,17,19,50,0.2012,0.0829,0.0521
2002,UTA,Deshawn Stevenson,61,760,279,4.6,114,284,.401,47,68,.691,4,12,.333,85,1.4,40,0.7,22,8,49,0.1931,0.0932,0.0325
2002,UTA,Carlos Arroyo,44,287,121,2.8,50,109,.459,18,22,.818,3,7,.429,26,0.6,53,1.2,12,1,30,0.0729,0.058,0.0115
2002,UTA,John Amaechi,50,474,99,2.0,37,118,.314,25,52,.481,0,0,.000,77,1.5,21,0.4,14,7,34,0.1204,0.0349,0.0271
2002,WAS,Jerry Stackhouse,70,2747,1508,21.5,491,1201,.409,455,518,.878,71,245,.290,258,3.7,316,4.5,65,28,193,0.6979,0.6303,0.0992
2002,WAS,Michael Jordan,82,3031,1640,20.0,679,1527,.445,266,324,.821,16,55,.291,497,6.1,311,3.8,123,39,173,0.7701,0.6181,0.1855
2002,WAS,Larry Hughes,67,2137,857,12.8,346,741,.467,136,186,.731,29,79,.367,308,4.6,205,3.1,86,24,136,0.5429,0.3349,0.1186
2002,WAS,Tyronn Lue,75,1986,647,8.6,248,573,.433,91,104,.875,60,176,.341,149,2.0,263,3.5,47,1,77,0.5046,0.3183,0.0561
2002,WAS,Christian Laettner,76,2215,632,8.3,255,516,.494,120,144,.833,2,16,.125,502,6.6,235,3.1,82,40,87,0.5628,0.3033,0.1715
2002,WAS,Kwame Brown,80,1773,593,7.4,224,502,.446,145,217,.668,0,3,.000,426,5.3,58,0.7,50,80,110,0.4505,0.1927,0.1527
2002,WAS,Juan Dixon,42,647,270,6.4,104,271,.384,37,46,.804,25,84,.298,72,1.7,40,1.0,26,3,42,0.1644,0.0902,0.0292
2002,WAS,Brendan Haywood,81,1930,501,6.2,173,339,.510,155,245,.633,0,0,.000,404,5.0,29,0.4,32,119,65,0.4903,0.1667,0.1526
2002,WAS,Etan Thomas,38,513,182,4.8,61,124,.492,60,94,.638,0,0,.000,165,4.3,3,0.1,8,23,33,0.1303,0.0548,0.0523
2002,WAS,Bryon Russell,70,1388,315,4.5,108,306,.353,53,69,.768,46,140,.329,208,3.0,72,1.0,70,7,55,0.3526,0.1207,0.0817
2002,WAS,Jahidi White,16,230,67,4.2,25,53,.472,17,25,.680,0,0,.000,73,4.6,2,0.1,1,12,9,0.0584,0.0202,0.0227
2002,WAS,Jared Jeffries,20,292,79,4.0,30,63,.476,16,29,.552,3,6,.500,58,2.9,16,0.8,8,5,21,0.0742,0.028,0.0194
2002,WAS,Bobby Simmons,36,378,120,3.3,44,112,.393,32,35,.914,0,5,.000,77,2.1,20,0.6,10,3,8,0.096,0.048,0.0243
2002,WAS,Anthony Goldwire,5,34,13,2.6,4,7,.571,4,5,.800,1,1,1.000,3,0.6,1,0.2,0,0,4,0.0086,0.0039,0.0008
2002,WAS,Charles Oakley,42,514,74,1.8,23,55,.418,28,34,.824,0,0,.000,107,2.5,40,1.0,13,6,21,0.1306,0.0434,0.034
2002,WAS,Brian Cardinal,5,15,4,0.8,1,4,.250,2,2,1.000,0,1,.000,5,1.0,1,0.2,0,0,1,0.0038,0.0018,0.0013
2003,ATL,Shareef Abdur-rahim,53,1957,1065,20.1,383,790,.485,294,334,.880,5,23,.217,495,9.3,127,2.4,44,19,131,0.4972,0.3846,0.1486
2003,ATL,Rasheed Wallace,1,42,20,20.0,8,24,.333,3,3,1.000,1,6,.167,6,6.0,2,2.0,1,5,3,0.0107,0.0062,0.0035
2003,ATL,Stephen Jackson,80,2939,1450,18.1,536,1261,.425,233,297,.785,145,427,.340,370,4.6,244,3.1,142,20,223,0.7467,0.5104,0.1545
2003,ATL,Jason Terry,81,3018,1359,16.8,499,1196,.417,215,260,.827,146,421,.347,336,4.1,437,5.4,124,16,229,0.7668,0.5916,0.1377
2003,ATL,Bob Sura,27,956,397,14.7,131,312,.420,123,157,.783,12,43,.279,223,8.3,144,5.3,25,5,66,0.2429,0.1977,0.0678
2003,ATL,Jason Collier,20,544,226,11.3,79,165,.479,67,85,.788,1,4,.250,111,5.6,17,0.9,11,11,31,0.1382,0.0763,0.0359
2003,ATL,Chris Crawford,56,1208,569,10.2,211,471,.448,103,119,.866,44,113,.389,175,3.1,45,0.8,37,20,55,0.3069,0.1825,0.0649
2003,ATL,Dion Glover,55,1465,556,10.1,205,524,.391,110,142,.775,36,105,.343,237,4.3,115,2.1,40,17,83,0.3722,0.2139,0.0809
2003,ATL,Zeljko Rebraca,3,51,25,8.3,12,23,.522,1,2,.500,0,0,.000,9,3.0,2,0.7,0,2,4,0.013,0.0068,0.0029
2003,ATL,Theo Ratliff,53,1653,438,8.3,171,373,.458,96,147,.653,0,0,.000,381,7.2,51,1.0,30,166,86,0.42,0.143,0.161
2003,ATL,Nazr Mohammed,53,935,345,6.5,138,280,.493,69,110,.627,0,0,.000,267,5.0,20,0.4,22,27,55,0.2376,0.1027,0.0848
2003,ATL,Lee Nailon,27,300,142,5.3,63,138,.457,16,19,.842,0,0,.000,63,2.3,17,0.6,10,7,24,0.0762,0.0438,0.022
2003,ATL,Boris Diaw,76,1919,342,4.5,140,313,.447,56,93,.602,6,26,.231,342,4.5,182,2.4,59,37,126,0.4876,0.1732,0.1211
2003,ATL,Wesley Person,9,132,40,4.4,13,39,.333,6,6,1.000,8,19,.421,25,2.8,5,0.6,3,1,4,0.0335,0.0135,0.0078
2003,ATL,Joel Przybilla,12,314,48,4.0,18,50,.360,12,29,.414,0,0,.000,101,8.4,4,0.3,5,17,16,0.0798,0.0135,0.033
2003,ATL,Alan Henderson,6,68,24,4.0,10,21,.476,4,6,.667,0,0,.000,21,3.5,2,0.3,1,2,3,0.0173,0.0075,0.0064
2003,ATL,Mamadou Ndiaye,25,359,98,3.9,27,68,.397,44,59,.746,0,0,.000,111,4.4,0,0.0,8,24,17,0.0912,0.0318,0.0389
2003,ATL,Jacque Vaughn,71,1271,270,3.8,107,277,.386,53,68,.779,3,20,.150,116,1.6,195,2.7,44,2,84,0.3229,0.1722,0.0469
2003,ATL,Travis Hansen,41,507,123,3.0,46,130,.354,22,27,.815,9,30,.300,70,1.7,19,0.5,10,9,15,0.1288,0.0439,0.0245
2003,ATL,Dan Dickau,23,143,49,2.1,21,49,.429,4,6,.667,3,10,.300,16,0.7,18,0.8,9,0,13,0.0363,0.0204,0.0075
2003,ATL,Hiram Fuller,4,43,8,2.0,3,8,.375,2,6,.333,0,0,.000,11,2.8,2,0.5,0,1,4,0.0109,0.0027,0.0031
2003,ATL,Josh Davis,4,23,5,1.3,2,5,.400,1,1,1.000,0,2,.000,5,1.3,0,0.0,0,0,2,0.0058,0.001,0.0013
2003,ATL,Michael Bradley,11,60,12,1.1,6,12,.500,0,0,.000,0,0,.000,12,1.1,0,0.0,2,0,4,0.0152,0.002,0.0038
2003,BOS,Paul Pierce,80,3099,1836,23.0,602,1497,.402,517,631,.819,115,384,.299,522,6.5,410,5.1,131,52,303,0.7873,0.7552,0.199
2003,BOS,Ricky Davis,57,1678,804,14.1,312,639,.488,145,198,.732,35,92,.380,237,4.2,148,2.6,71,14,121,0.4263,0.295,0.0917
2003,BOS,Chucky Atkins,24,793,289,12.0,104,249,.418,42,54,.778,39,111,.351,45,1.9,128,5.3,26,1,44,0.2015,0.1461,0.0217
2003,BOS,Eric Williams,21,513,243,11.6,77,177,.435,78,109,.716,11,32,.344,95,4.5,25,1.2,22,1,31,0.1303,0.0879,0.0328
2003,BOS,Vin Baker,37,1000,418,11.3,168,333,.505,82,112,.732,0,1,.000,210,5.7,54,1.5,22,23,52,0.2541,0.1447,0.0691
2003,BOS,Mike James,55,1683,588,10.7,213,510,.418,76,95,.800,86,226,.381,176,3.2,244,4.4,70,2,83,0.4276,0.2871,0.072
2003,BOS,Mark Blount,82,2402,843,10.3,342,604,.566,159,221,.719,0,0,.000,589,7.2,75,0.9,80,106,150,0.6103,0.2594,0.2138
2003,BOS,Jiri Welsch,81,2178,746,9.2,262,612,.428,153,206,.743,69,181,.381,296,3.7,183,2.3,101,7,129,0.5534,0.3003,0.1159
2003,BOS,Walter McCarty,77,1900,605,7.9,203,523,.388,62,82,.756,137,366,.374,239,3.1,124,1.6,72,22,91,0.4827,0.2172,0.0951
2003,BOS,Raef Lafrentz,17,328,132,7.8,57,124,.460,10,13,.769,8,40,.200,79,4.6,24,1.4,8,13,11,0.0833,0.047,0.0272
2003,BOS,Chris Mihm,54,939,330,6.1,127,254,.500,76,118,.644,0,0,.000,273,5.1,11,0.2,28,41,65,0.2386,0.0929,0.0931
2003,BOS,Dana Barros,1,11,6,6.0,2,3,.667,2,2,1.000,0,0,.000,0,0.0,0,0.0,0,0,0,0.0028,0.002,0
2003,BOS,Marcus Banks,81,1385,480,5.9,177,442,.400,99,131,.756,27,86,.314,133,1.6,175,2.2,88,13,125,0.3519,0.2154,0.0715
2003,BOS,Tony Battie,23,502,136,5.9,56,117,.479,23,33,.697,1,1,1.000,118,5.1,21,0.9,8,20,24,0.1275,0.0463,0.0394
2003,BOS,Kedrick Brown,21,408,110,5.2,45,99,.455,8,13,.615,12,32,.375,68,3.2,25,1.2,17,2,12,0.1037,0.0412,0.0244
2003,BOS,Brandon Hunter,36,406,125,3.5,53,116,.457,19,43,.442,0,3,.000,118,3.3,19,0.5,13,1,22,0.1032,0.0419,0.0353
2003,BOS,Jumaine Jones,42,373,93,2.2,33,96,.344,14,23,.609,13,44,.295,68,1.6,14,0.3,12,9,19,0.0948,0.0304,0.0247
2003,BOS,Kendrick Perkins,10,35,22,2.2,8,15,.533,6,9,.667,0,0,.000,14,1.4,3,0.3,0,2,5,0.0089,0.0076,0.0042
2003,BOS,Michael Stewart,17,71,5,0.3,2,5,.400,1,2,.500,0,0,.000,11,0.6,0,0.0,1,2,2,0.018,0.001,0.0038
2003,CHI,Jamal Crawford,80,2811,1383,17.3,509,1318,.386,200,240,.833,165,521,.317,283,3.5,405,5.1,111,29,193,0.7142,0.5847,0.1234
2003,CHI,Eddy Curry,73,2154,1070,14.7,417,840,.496,235,350,.671,1,1,1.000,451,6.2,68,0.9,24,83,177,0.5473,0.3255,0.1501
2003,CHI,Jannero Pargo,13,345,175,13.5,66,154,.429,23,27,.852,20,53,.377,27,2.1,47,3.6,7,5,30,0.0877,0.0696,0.0111
2003,CHI,Jalen Rose,16,529,212,13.3,75,200,.375,39,51,.765,23,54,.426,57,3.6,56,3.5,12,4,37,0.1344,0.0864,0.0203
2003,CHI,Kirk Hinrich,76,2706,915,12.0,318,823,.386,135,168,.804,144,369,.390,259,3.4,517,6.8,101,21,204,0.6875,0.5105,0.111
2003,CHI,Kendall Gill,56,1411,539,9.6,215,548,.392,100,136,.735,9,38,.237,190,3.4,89,1.6,65,16,83,0.3585,0.1921,0.0781
2003,CHI,Antonio Davis,65,2032,579,8.9,220,540,.407,139,181,.768,0,0,.000,528,8.1,123,1.9,29,57,93,0.5163,0.2291,0.1633
2003,CHI,Donyell Marshall,16,408,139,8.7,57,136,.419,14,20,.700,11,27,.407,71,4.4,28,1.8,13,20,22,0.1037,0.0493,0.0294
2003,CHI,Marcus Fizer,46,738,360,7.8,134,350,.383,90,120,.750,2,17,.118,202,4.4,43,0.9,16,8,51,0.1875,0.126,0.06
2003,CHI,Eddie Robinson,51,1024,343,6.7,157,326,.482,28,43,.651,1,5,.200,104,2.0,58,1.1,33,10,45,0.2602,0.116,0.0422
2003,CHI,Jerome Williams,53,1230,345,6.5,130,279,.466,85,126,.675,0,7,.000,347,6.5,61,1.2,71,5,51,0.3125,0.1312,0.1168
2003,CHI,Ronald Dupree,47,893,292,6.2,111,282,.394,66,105,.629,4,9,.444,167,3.6,55,1.2,32,18,51,0.2269,0.1094,0.0603
2003,CHI,Tyson Chandler,35,782,213,6.1,67,158,.424,79,118,.669,0,1,.000,270,7.7,23,0.7,17,43,38,0.1987,0.0777,0.0887
2003,CHI,Scottie Pippen,23,412,136,5.9,53,140,.379,17,27,.630,13,48,.271,68,3.0,50,2.2,21,9,29,0.1047,0.0601,0.0281
2003,CHI,Corie Blount,46,756,207,4.5,97,206,.471,13,24,.542,0,3,.000,206,4.5,45,1.0,38,19,35,0.1921,0.0727,0.0729
